Wall time,Step,Value
1676682640.3848033,0,0.046429771929979324
1676682640.385801,1,0.10846773535013199
1676682640.385801,2,0.23074422776699066
1676682640.385801,3,0.3768605589866638
1676682640.385801,4,0.4964838922023773
1676682640.385801,5,0.611198365688324
1676682640.385801,6,0.7040132284164429
1676682640.385801,7,0.7677126526832581
1676682640.385801,8,0.8163633346557617
1676682640.385801,9,0.8544188141822815
1676682640.385801,10,0.8822846412658691
1676682640.3867984,11,0.8917123675346375
1676682640.3867984,12,0.8968847990036011
1676682640.3867984,13,0.904222309589386
1676682640.3867984,14,0.904222309589386
1676682640.3867984,15,0.9117407202720642
1676682640.3877957,16,0.9117709398269653
1676682640.3877957,17,0.915219247341156
1676682640.3877957,18,0.9173468947410583
1676682640.3877957,19,0.917414128780365
1676682640.3887923,20,0.917414128780365
1676682640.3887923,21,0.917414128780365
1676682640.3887923,22,0.9156597256660461
1676682640.3887923,23,0.9173838496208191
1676682640.3887923,24,0.9173838496208191
1676682640.3887923,25,0.9173838496208191
1676682640.3897896,26,0.9173838496208191
1676682640.3897896,27,0.9192357063293457
1676682640.3897896,28,0.9192357063293457
1676682640.3897896,29,0.9192357063293457
1676682640.3897896,30,0.9174500107765198
1676682640.3907876,31,0.9209285378456116
1676682640.3907876,32,0.9209285378456116
1676682640.3907876,33,0.920834481716156
1676682640.3907876,34,0.9189826250076294
1676682640.3907876,35,0.9189826250076294
1676682640.3907876,36,0.9172282814979553
1676682640.391785,37,0.9172282814979553
1676682640.391785,38,0.9189826250076294
1676682640.391785,39,0.9189826250076294
1676682640.391785,40,0.9208008050918579
1676682640.391785,41,0.919076681137085
1676682640.392782,42,0.9208310842514038
1676682640.392782,43,0.9172887802124023
1676682640.392782,44,0.9172887802124023
1676682640.392782,45,0.9172887802124023
1676682640.392782,46,0.9172887802124023
1676682640.392782,47,0.9172887802124023
1676682640.3937798,48,0.9172887802124023
1676682640.3937798,49,0.9190431237220764
