Wall time,Step,Value
1676682640.7787776,0,0.19100962579250336
1676682640.7797477,1,0.23877404630184174
1676682640.7807448,2,0.33432692289352417
1676682640.7807448,3,0.4529327154159546
1676682640.7807448,4,0.5393269658088684
1676682640.7807448,5,0.6271634697914124
1676682640.7807448,6,0.6980769634246826
1676682640.7807448,7,0.7458173036575317
1676682640.7807448,8,0.7813461422920227
1676682640.7807448,9,0.8121153712272644
1676682640.7807448,10,0.8275240659713745
1676682640.7807448,11,0.8336778879165649
1676682640.7807448,12,0.8382932543754578
1676682640.7807448,13,0.8382932543754578
1676682640.7817433,14,0.8382932543754578
1676682640.7817433,15,0.8429086804389954
1676682640.7817433,16,0.8398076891899109
1676682640.7817433,17,0.8397836685180664
1676682640.7817433,18,0.8397836685180664
1676682640.7827406,19,0.8397596478462219
1676682640.7827406,20,0.8382211923599243
1676682640.7827406,21,0.8382211923599243
1676682640.7827406,22,0.8366826772689819
1676682640.7827406,23,0.8366826772689819
1676682640.7837374,24,0.8366826772689819
1676682640.7837374,25,0.8366826772689819
1676682640.7837374,26,0.8366826772689819
1676682640.7837374,27,0.8397596478462219
1676682640.7837374,28,0.841322124004364
1676682640.784735,29,0.841322124004364
1676682640.784735,30,0.8397836685180664
1676682640.784735,31,0.8428846001625061
1676682640.784735,32,0.8428846001625061
1676682640.784735,33,0.8428846001625061
1676682640.784735,34,0.8428846001625061
1676682640.7857323,35,0.8428846001625061
1676682640.7857323,36,0.8413461446762085
1676682640.7857323,37,0.8428846001625061
1676682640.7857323,38,0.844447135925293
1676682640.7857323,39,0.8459855914115906
1676682640.7857323,40,0.8459855914115906
1676682640.7867289,41,0.844447135925293
1676682640.7867289,42,0.8475480675697327
1676682640.7867289,43,0.8444711565971375
1676682640.7867289,44,0.8444711565971375
1676682640.7867289,45,0.8444711565971375
1676682640.7867289,46,0.8444711565971375
1676682640.787727,47,0.8444711565971375
1676682640.787727,48,0.8460096120834351
1676682640.787727,49,0.8475480675697327
