Wall time,Step,Value
1676696555.1273177,0,0.03103860467672348
1676696555.1283438,1,0.06153714656829834
1676696555.1283438,2,0.10717269778251648
1676696555.1283438,3,0.1491171419620514
1676696555.1283438,4,0.17939206957817078
1676696555.1283438,5,0.24705202877521515
1676696555.1283438,6,0.3144534230232239
1676696555.1283438,7,0.3485987186431885
1676696555.1283438,8,0.37267863750457764
1676696555.1283438,9,0.4002033770084381
1676696555.1283438,10,0.4276834726333618
1676696555.1283438,11,0.4552231431007385
1676696555.1283438,12,0.4738342761993408
1676696555.1293106,13,0.49689748883247375
1676696555.1293106,14,0.5157710313796997
1676696555.1293106,15,0.5384994745254517
1676696555.1293106,16,0.5484510660171509
1676696555.1303089,17,0.5411511659622192
1676696555.1303089,18,0.5492464303970337
1676696555.1303089,19,0.5419712662696838
1676696555.1303089,20,0.5580140352249146
1676696555.1313055,21,0.5732942223548889
1676696555.1313055,22,0.5852081179618835
1676696555.1313055,23,0.5815044045448303
1676696555.1313055,24,0.5772489309310913
1676696555.1323156,25,0.592288613319397
1676696555.1323156,26,0.5920661687850952
1676696555.1323156,27,0.5959832072257996
1676696555.1323156,28,0.5921720266342163
1676696555.1323156,29,0.5876919031143188
1676696555.1333005,30,0.5888386368751526
1676696555.1333005,31,0.5882128477096558
1676696555.1333005,32,0.5768280029296875
1676696555.1333005,33,0.5731416344642639
1676696555.1333005,34,0.5765807628631592
1676696555.1333005,35,0.5983094573020935
1676696555.134298,36,0.5915687084197998
1676696555.134298,37,0.5958090424537659
1676696555.134298,38,0.6039906144142151
1676696555.134298,39,0.6100432872772217
1676696555.134298,40,0.6118196845054626
1676696555.134298,41,0.6131742000579834
1676696555.1352954,42,0.6036359071731567
1676696555.1352954,43,0.6048756837844849
1676696555.1352954,44,0.6172235012054443
1676696555.1352954,45,0.6199127435684204
1676696555.1352954,46,0.6196164488792419
1676696555.1362927,47,0.6264136433601379
1676696555.1362927,48,0.6271878480911255
1676696555.1362927,49,0.6271878480911255
