Wall time,Step,Value
1676688288.8946612,0,0.05479232221841812
1676688288.8966277,1,0.21351167559623718
1676688288.8966277,2,0.47328874468803406
1676688288.8966277,3,0.6602463722229004
1676688288.8966277,4,0.7481037974357605
1676688288.8966277,5,0.7947635054588318
1676688288.8966277,6,0.8258958458900452
1676688288.8966277,7,0.836766242980957
1676688288.8966277,8,0.8424385786056519
1676688288.8966277,9,0.8586673140525818
1676688288.8966277,10,0.8639953136444092
1676688288.8966277,11,0.864303708076477
1676688288.8966277,12,0.880410373210907
1676688288.897625,13,0.8839526772499084
1676688288.897625,14,0.8765920996665955
1676688288.897625,15,0.8766570687294006
1676688288.897625,16,0.8693569898605347
1676688288.897625,17,0.8746839761734009
1676688288.8986225,18,0.8782191276550293
1676688288.8986225,19,0.8811028599739075
1676688288.8986225,20,0.8695463538169861
1676688288.8996198,21,0.875153660774231
1676688288.8996198,22,0.8782286643981934
1676688288.8996198,23,0.8766329884529114
1676688288.8996198,24,0.8748775124549866
1676688288.8996198,25,0.8821753263473511
1676688288.9006178,26,0.88787442445755
1676688288.9006178,27,0.8864619731903076
1676688288.9006178,28,0.8806967735290527
1676688288.9006178,29,0.8841753005981445
1676688288.9006178,30,0.8866184949874878
1676688288.9006178,31,0.8940787315368652
1676688288.901615,32,0.8851364254951477
1676688288.901615,33,0.883350670337677
1676688288.901615,34,0.8834401965141296
1676688288.901615,35,0.8851945400238037
1676688288.901615,36,0.8865415453910828
1676688288.901615,37,0.8809331059455872
1676688288.9026122,38,0.8831861615180969
1676688288.9026122,39,0.8849707841873169
1676688288.9026122,40,0.8807154893875122
1676688288.9026122,41,0.8771753907203674
1676688288.9026122,42,0.8830679655075073
1676688288.9026122,43,0.8811221122741699
1676688288.9036095,44,0.884792149066925
1676688288.9036095,45,0.886576771736145
1676688288.9036095,46,0.8846946358680725
1676688288.9036095,47,0.8829705119132996
1676688288.9036095,48,0.8831523060798645
1676688288.9036095,49,0.890237033367157
