Wall time,Step,Value
1676682640.259168,0,0.08752813190221786
1676682640.2601435,1,0.19264507293701172
1676682640.2601435,2,0.36664822697639465
1676682640.2601435,3,0.5359959602355957
1676682640.2611346,4,0.6446988582611084
1676682640.2611346,5,0.7336173057556152
1676682640.2611346,6,0.7969793081283569
1676682640.2611346,7,0.835625946521759
1676682640.2611346,8,0.8619047999382019
1676682640.2611346,9,0.883734941482544
1676682640.2611346,10,0.895238995552063
1676682640.2611346,11,0.8996679186820984
1676682640.2611346,12,0.9024621248245239
1676682640.2611346,13,0.9033531546592712
1676682640.2611346,14,0.9033531546592712
1676682640.2621312,15,0.9067337512969971
1676682640.2621312,16,0.9051052331924438
1676682640.2621312,17,0.9053751230239868
1676682640.2621312,18,0.9056276082992554
1676682640.2631285,19,0.9055832028388977
1676682640.2631285,20,0.9047948718070984
1676682640.2631285,21,0.9047948718070984
1676682640.2631285,22,0.903816819190979
1676682640.2641265,23,0.9040027856826782
1676682640.2641265,24,0.9040027856826782
1676682640.2641265,25,0.9040027856826782
1676682640.2641265,26,0.9040027856826782
1676682640.2641265,27,0.9057599902153015
1676682640.2641265,28,0.9065804481506348
1676682640.2651231,29,0.9065804481506348
1676682640.2651231,30,0.905586838722229
1676682640.2651231,31,0.9075301885604858
1676682640.2651231,32,0.9075301885604858
1676682640.2651231,33,0.9074509143829346
1676682640.2661211,34,0.9073079824447632
1676682640.2661211,35,0.9073079824447632
1676682640.2661211,36,0.9063395261764526
1676682640.2661211,37,0.9071328043937683
1676682640.2661211,38,0.9080809354782104
1676682640.2661211,39,0.9089398384094238
1676682640.2661211,40,0.9091399908065796
1676682640.2671185,41,0.908241868019104
1676682640.2671185,42,0.9099807143211365
1676682640.2671185,43,0.9080107808113098
1676682640.2671185,44,0.9080107808113098
1676682640.2671185,45,0.9080107808113098
1676682640.2671185,46,0.9080107808113098
1676682640.2681158,47,0.9080107808113098
1676682640.2681158,48,0.9088509678840637
1676682640.2681158,49,0.9098483920097351
