Wall time,Step,Value
1676688288.7679996,0,0.10204341262578964
1676688288.769967,1,0.33915776014328003
1676688288.769967,2,0.6201735138893127
1676688288.769967,3,0.7626354098320007
1676688288.769967,4,0.8164898157119751
1676688288.769967,5,0.8457667827606201
1676688288.769967,6,0.8628635406494141
1676688288.769967,7,0.8707199692726135
1676688288.769967,8,0.8724390864372253
1676688288.769967,9,0.8810451626777649
1676688288.769967,10,0.8834816217422485
1676688288.769967,11,0.8835046291351318
1676688288.769967,12,0.8927811980247498
1676688288.769967,13,0.8956699967384338
1676688288.7709637,14,0.8925273418426514
1676688288.7709637,15,0.8934059739112854
1676688288.7709637,16,0.8873648643493652
1676688288.7709637,17,0.8904479742050171
1676688288.7709637,18,0.8924554586410522
1676688288.771962,19,0.8947157263755798
1676688288.771962,20,0.8874552845954895
1676688288.771962,21,0.8897968530654907
1676688288.771962,22,0.8933944702148438
1676688288.772959,23,0.8933431506156921
1676688288.772959,24,0.8914927244186401
1676688288.772959,25,0.8947629928588867
1676688288.772959,26,0.8987128734588623
1676688288.772959,27,0.8970291614532471
1676688288.773956,28,0.8930073976516724
1676688288.773956,29,0.8941853046417236
1676688288.773956,30,0.8944005370140076
1676688288.773956,31,0.899465024471283
1676688288.773956,32,0.8949190378189087
1676688288.773956,33,0.8923979997634888
1676688288.7749534,34,0.8924458026885986
1676688288.7749534,35,0.8935152292251587
1676688288.7749534,36,0.8952639102935791
1676688288.7749534,37,0.8928289413452148
1676688288.7749534,38,0.8940076231956482
1676688288.7749534,39,0.8958097100257874
1676688288.775951,40,0.8935545682907104
1676688288.775951,41,0.8908612728118896
1676688288.775951,42,0.8940907716751099
1676688288.775951,43,0.8930656909942627
1676688288.775951,44,0.8943277597427368
1676688288.775951,45,0.8950694799423218
1676688288.775951,46,0.8932768702507019
1676688288.7769482,47,0.8939230442047119
1676688288.7769482,48,0.8923368453979492
1676688288.7769482,49,0.8964812159538269
