Wall time,Step,Value
1676685463.4498339,0,0.2049519270658493
1676685463.4518096,1,0.396009624004364
1676685463.4518096,2,0.6179327368736267
1676685463.4518096,3,0.7428125143051147
1676685463.4518096,4,0.7828365564346313
1676685463.4518096,5,0.799831748008728
1676685463.4518096,6,0.8136779069900513
1676685463.4518096,7,0.82442307472229
1676685463.4518096,8,0.8305769562721252
1676685463.4518096,9,0.8336778879165649
1676685463.4518096,10,0.8398557901382446
1676685463.4518096,11,0.8413942456245422
1676685463.4518096,12,0.8506490588188171
1676685463.4527998,13,0.8506250381469727
1676685463.4527998,14,0.8537019491195679
1676685463.4527998,15,0.8552404046058655
1676685463.4527998,16,0.8536778688430786
1676685463.453797,17,0.855216383934021
1676685463.453797,18,0.855216383934021
1676685463.453797,19,0.8552404046058655
1676685463.4547944,20,0.8567788600921631
1676685463.4547944,21,0.8583413362503052
1676685463.4547944,22,0.8583654165267944
1676685463.4547944,23,0.859903872013092
1676685463.4557915,24,0.859903872013092
1676685463.4557915,25,0.8583654165267944
1676685463.4557915,26,0.8583654165267944
1676685463.4557915,27,0.8583654165267944
1676685463.4567883,28,0.85526442527771
1676685463.4567883,29,0.8537259697914124
1676685463.4567883,30,0.8506250381469727
1676685463.4567883,31,0.8490865230560303
1676685463.4567883,32,0.8490865230560303
1676685463.4567883,33,0.8490865230560303
1676685463.4577863,34,0.8490865230560303
1676685463.4577863,35,0.8490865230560303
1676685463.4577863,36,0.8506250381469727
1676685463.4577863,37,0.8537019491195679
1676685463.4577863,38,0.8537019491195679
1676685463.4587834,39,0.8537019491195679
1676685463.4587834,40,0.8537019491195679
1676685463.4587834,41,0.8537019491195679
1676685463.4587834,42,0.8521634936332703
1676685463.4587834,43,0.8490865230560303
1676685463.459781,44,0.8506250381469727
1676685463.459781,45,0.8506250381469727
1676685463.459781,46,0.8521634936332703
1676685463.459781,47,0.8521634936332703
1676685463.459781,48,0.8506250381469727
1676685463.4607785,49,0.8506250381469727
