Wall time,Step,Value
1676679852.896704,18,0.6780308485031128
1676679858.3880532,37,0.6363740563392639
1676679863.9562542,56,0.6014203429222107
1676679869.472505,75,0.5688117146492004
1676679874.9478936,94,0.5379782915115356
1676679880.470145,113,0.5090817809104919
1676679885.9784698,132,0.4820915758609772
1676679891.4769003,151,0.4572727382183075
1676679896.9742475,170,0.43478313088417053
1676679902.4786317,189,0.41454702615737915
1676679908.0666986,208,0.3966790735721588
1676679913.5989318,227,0.3810451030731201
1676679919.105257,246,0.36736026406288147
1676679924.6025815,265,0.35544586181640625
1676679930.0870454,284,0.3449246287345886
1676679935.612296,303,0.3357650935649872
1676679941.1156132,322,0.3274000287055969
1676679946.6199412,341,0.31994932889938354
1676679952.1192198,360,0.31325763463974
1676679957.619525,379,0.30713337659835815
1676679963.13193,398,0.3015303313732147
1676679968.657157,417,0.2963171601295471
1676679974.1565607,436,0.2915281057357788
1676679979.6359167,455,0.28693056106567383
1676679985.151283,474,0.2827363610267639
1676679990.6306353,493,0.2787433862686157
1676679996.1319547,512,0.2749379873275757
1676680001.6232734,531,0.271271288394928
1676680007.1475165,550,0.2679801881313324
1676680012.6699176,569,0.264801561832428
1676680018.1702878,588,0.26173636317253113
1676680023.681727,607,0.2587572932243347
1676680029.1461225,626,0.25594350695610046
1676680034.6683674,645,0.2531454563140869
1676680040.1985805,664,0.2503587603569031
1676680045.6968913,683,0.24767515063285828
1676680051.1992114,702,0.24501873552799225
1676680056.6875358,721,0.2424001842737198
1676680062.2187588,740,0.23995642364025116
1676680067.7211337,759,0.2375028431415558
1676680073.2373812,778,0.23512756824493408
1676680078.769768,797,0.23278263211250305
1676680084.2950008,816,0.2305476814508438
1676680089.7893593,835,0.22833585739135742
1676680095.2962003,854,0.22617606818675995
1676680100.8044727,873,0.22408922016620636
1676680106.2699327,892,0.22199515998363495
1676680111.7812805,911,0.21994486451148987
1676680117.2716513,930,0.21791692078113556
1676680122.76895,949,0.21587994694709778
